#CODE;RUSSIAN;;;;;;;;;;;;;x
d_razorfen;Курганы Иглошкурых;Razorfen;Razorfen;;Razorfen;;;;;;;;;x
d_razorfen_adj;Иглошкур;;razorfener;;;;;;;;;;;x
d_red_cloud;Красное облако;Red Cloud;Red Cloud;;Red Cloud;;;;;;;;;x
d_red_cloud_adj;Краснооблак;;Red Clouder;;;;;;;;;;;x
d_redhelm;Красный шлем;Redhelm;Redhelm;;Redhelm;;;;;;;;;x
d_redhelm_adj;Редхелм;;redhelmer;;;;;;;;;;;x
d_redridge_mountains;Красногорье;Redridge Mountains;Redridge Mountains;;Redridge Mountains;;;;;;;;;x
d_redridge_mountains_adj;Красногор;;Redridge Mountainser;;;;;;;;;;;x
d_redrock;Красные скалы;Redrock;Redrock;;Redrock;;;;;;;;;x
d_redrock_adj;Красноскал;;redrocker;;;;;;;;;;;x
d_regrowth;Восстановление;Regrowth;Regrowth;;Regrowth;;;;;;;;;x
d_regrowth_adj;Регровт;;regrowther;;;;;;;;;;;x
d_rustbolt;Ржавоболт;Rustbolt;Rustbolt;;Rustbolt;;;;;;;;;x
d_rustbolt_adj;Ржавоболт;;rustbolter;;;;;;;;;;;x
d_sargeron;Саргерон;Sargeron;Sargeron;;Sargeron;;;;;;;;;x
d_sargeron_adj;Саргерон;;sargeroner;;;;;;;;;;;x
d_sarkoth;Саркот;Sarkoth;Sarkoth;;Sarkoth;;;;;;;;;x
d_sarkoth_adj;Саркот;;sarkother;;;;;;;;;;;x
d_sartheris;Сартерис;Sar'theris;Sar'theris;;Sar'theris;;;;;;;;;x
d_sartheris_adj;Сартерис;;sar'theriser;;;;;;;;;;;x
d_scarab_wall;Стена Скарабея;Scarab Wall;Scarab Wall;;Scarab Wall;;;;;;;;;x
d_scarab_wall_adj;Стенаскарабей;;Scarab Waller;;;;;;;;;;;x
d_searing_gorge;Тлеющее ущелье;Searing Gorge;Searing Gorge;;Searing Gorge;;;;;;;;;x
d_searing_gorge_adj;Тлеющеущель;;Searing Gorger;;;;;;;;;;;x
d_seething_shore;Бурлящий берег;Seething Shore;Seething Shore;;Seething Shore;;;;;;;;;x
d_seething_shore_adj;Бурлящеберег;;Seething Shorer;;;;;;;;;;;x
d_segenam;Сегенам;Segenam;Segenam;;Segenam;;;;;;;;;x
d_segenam_adj;Сегенам;;segenamer;;;;;;;;;;;x
d_sentinel_hill;Сторожевой холм;Sentinel Hill;Sentinel Hill;;Sentinel Hill;;;;;;;;;x
d_sentinel_hill_adj;Сторожехолм;;Sentinel Hiller;;;;;;;;;;;x
d_seradane;Серадан;Seradane;Seradane;;Seradane;;;;;;;;;x
d_seradane_adj;Серадан;;seradaner;;;;;;;;;;;x
d_shaibi;Шаиби;Shaibi;Shaibi;;Shaibi;;;;;;;;;x
d_shaibi_adj;Шаиб;;shaiber;;;;;;;;;;;x
d_shalandis;Шаландис;Shalandis;Shalandis;;Shalandis;;;;;;;;;x
d_shalandis_adj;Шаландис;;shalandiser;;;;;;;;;;;x
d_shatterspear;Пронзающее копье;Shatterspear;Shatterspear;;Shatterspear;;;;;;;;;x
d_shatterspear_adj;Пронзающеекопей;;shatterspearer;;;;;;;;;;;x
d_shindun;Шиндун;Shindun;Shindun;;Shindun;;;;;;;;;x
d_shindun_adj;Шиндун;;shinduner;;;;;;;;;;;x
d_shobassa;Шобасса;Shobassa;Shobassa;;Shobassa;;;;;;;;;x
d_shobassa_adj;Шобасс;;shobasser;;;;;;;;;;;x
d_sildinas;Силдинас;Sildinas;Sildinas;;Sildinas;;;;;;;;;x
d_sildinas_adj;Силдинас;;sildinaser;;;;;;;;;;;x
d_silentreach;Тихий простор;Silentreach;Silentreach;;Silentreach;;;;;;;;;x
d_silentreach_adj;Тихопростор;;silentreacher;;;;;;;;;;;x
d_silvermoon;Луносвет;Silvermoon;Silvermoon;;Silvermoon;;;;;;;;;x
d_silvermoon_adj;Луносвет;;silvermooner;;;;;;;;;;;x
d_silverpine;Серебряный бор;Silverpine;Silverpine;;Silverpine;;;;;;;;;x
d_silverpine_adj;Сребробор;;silverpiner;;;;;;;;;;;x
d_silverwind;Приют Серебряного Ветра;Silverwind;Silverwind;;Silverwind;;;;;;;;;x
d_silverwind_adj;Среброветер;;silverwinder;;;;;;;;;;;x
d_skalmarnes;Скалмарнес;Skalmarnes;Skalmarnes;;Skalmarnes;;;;;;;;;x
d_skalmarnes_adj;Скалмарнес;;skalmarneser;;;;;;;;;;;x
d_skypeak;Небесный пик;Skypeak;Skypeak;;Skypeak;;;;;;;;;x
d_skypeak_adj;Небеснопик;;skypeaker;;;;;;;;;;;x
d_snowblind;Слепящие снега;Snowblind;Snowblind;;Snowblind;;;;;;;;;x
d_snowblind_adj;Слепоснег;;snowblinder;;;;;;;;;;;x
d_snowdrift;Снежный вихрь;Snowdrift;Snowdrift;;Snowdrift;;;;;;;;;x
d_snowdrift_adj;Снежновихрь;;snowdrifter;;;;;;;;;;;x
d_solarsal;Соларсаль;Solarsal;Solarsal;;Solarsal;;;;;;;;;x
d_solarsal_adj;Соларсаль;;solarsaler;;;;;;;;;;;x
d_solstice;Солнцестояние;Solstice;Solstice;;Solstice;;;;;;;;;x
d_solstice_adj;Солнцестоян;;solsticer;;;;;;;;;;;x
d_southbreak;Южный берег;Southbreak;Southbreak;;Southbreak;;;;;;;;;x
d_southbreak_adj;Южноберег;;southbreaker;;;;;;;;;;;x
d_spears_isles;Острова Копья;Spears Isles;Spears Isles;;Spears Isles;;;;;;;;;x
d_spears_isles_adj;Островкопей;;Spears Isleser;;;;;;;;;;;x
d_splursh;Брызгунья;;;;;;;;;;;;;x
d_splursh_adj;Брызгун;;;;;;;;;;;;;x
d_stardust;Звездная Пыль;Stardust;Stardust;;Stardust;;;;;;;;;x
d_stardust_adj;Звезднопыль;;starduster;;;;;;;;;;;x
d_starfall;Звездопад;Starfall;Starfall;;Starfall;;;;;;;;;x
d_starfall_adj;Звездопад;;starfaller;;;;;;;;;;;x
d_stonard;Каменор;Stonard;Stonard;;Stonard;;;;;;;;;x
d_stonard_adj;Каменор;;stonarder;;;;;;;;;;;x
d_stone_hill;Каменный холм;Stone Hill;Stone Hill;;Stone Hill;;;;;;;;;x
d_stone_hill_adj;Каменнохолм;;Stone Hiller;;;;;;;;;;;x
d_stonetalon;Когтистые горы;Stonetalon;Stonetalon;;Stonetalon;;;;;;;;;x
d_stonetalon_adj;Когтистогор;;stonetaloner;;;;;;;;;;;x
d_stonewatch;Каменная Стража;Stonewatch;Stonewatch;;Stonewatch;;;;;;;;;x
d_stonewatch_adj;Каменностраж;;stonewatcher;;;;;;;;;;;x
d_stonewrought;Каменная плотина;Stonewrought;Stonewrought;;Stonewrought;;;;;;;;;x
d_stonewrought_adj;Каменноплотин;;stonewroughter;;;;;;;;;;;x
d_stormrage;Ярость Бури;Stormrage;Stormrage;;Stormrage;;;;;;;;;x
d_stormrage_adj;Яростьбурь;;stormrager;;;;;;;;;;;x
d_stormsong;Долина штормов;Stormsong;Stormsong;;Stormsong;;;;;;;;;x
d_stormsong_adj;Долинашторм;;stormsonger;;;;;;;;;;;x
d_stormwind;Штормград;Stormwind;Stormwind;;Stormwind;;;;;;;;;x
d_stormwind_adj;Штормград;;stormwinder;;;;;;;;;;;x
d_stormwright;Уступ Ваятеля бурь;Stormwright;Stormwright;;Stormwright;;;;;;;;;x
d_stormwright_adj;Stormwrightian;;stormwrighter;;;;;;;;;;;x
d_strand_of_ancients;Берег Древних;Strand of Ancients;Strand of Ancients;;Strand of Ancients;;;;;;;;;x
d_strand_of_ancients_adj;Берегдревн;;Strand of Ancientser;;;;;;;;;;;x
d_stratholme;Стратхольм;Stratholme;Stratholme;;Stratholme;;;;;;;;;x
d_stratholme_adj;Стратхольм;;stratholmer;;;;;;;;;;;x
d_sungraze_peak;Пик солнечного света;Sungraze Peak;Sungraze Peak;;Sungraze Peak;;;;;;;;;x
d_sungraze_peak_adj;Sungraze Peakian;;Sungraze Peaker;;;;;;;;;;;x
d_sunnyglade;Солнечная поляна;Sunnyglade;Sunnyglade;;Sunnyglade;;;;;;;;;x
d_sunnyglade_adj;Солнцеполян;;sunnyglader;;;;;;;;;;;x
d_sunstrider_isle;Остров Солнечного Скитальца;Sunstrider Isle;Sunstrider Isle;;Sunstrider Isle;;;;;;;;;x
d_sunstrider_isle_adj;Островскитал;;Sunstrider Isler;;;;;;;;;;;x
d_swamp_of_sorrows;Болото Печали;Swamp of Sorrows;Swamp of Sorrows;;Swamp of Sorrows;;;;;;;;;x
d_swamp_of_sorrows_adj;Болотопечал;;Swamp of Sorrowser;;;;;;;;;;;x
d_sytror;Ситрор;Sytror;Sytror;;Sytror;;;;;;;;;x
d_sytror_adj;Ситрор;;sytrorer;;;;;;;;;;;x
d_tainted_forest;Осверненный лес;Tainted Forest;Tainted Forest;;Tainted Forest;;;;;;;;;x
d_tainted_forest_adj;Осквернолес;;Tainted Forester;;;;;;;;;;;x
d_talonbranch;Поляна Когтистой Ветви;Talonbranch;Talonbranch;;Talonbranch;;;;;;;;;x
d_talonbranch_adj;Когтистоветв;;talonbrancher;;;;;;;;;;;x
d_taurajo;Таурахо;Taurajo;Taurajo;;Taurajo;;;;;;;;;x
d_taurajo_adj;Таурах;;taurajer;;;;;;;;;;;x
d_tel_abim;Тел Абим;Tel Abim;Tel Abim;;Tel Abim;;;;;;;;;x
d_tel_abim_adj;Телабим;;Tel Abimer;;;;;;;;;;;x
d_tethris_aran;Тефрис-Аран;Tethris Aran;Tethris Aran;;Tethris Aran;;;;;;;;;x
d_tethris_aran_adj;Тефрис-Аран;;Tethris Araner;;;;;;;;;;;x
d_thalassian_pass;Талассийский перевал;Thalassian Pass;Thalassian Pass;;Thalassian Pass;;;;;;;;;x
d_thalassian_pass_adj;Талассийперевал;;Thalassian Passer;;;;;;;;;;;x
d_theramore;Терамор;Theramore;Theramore;;Theramore;;;;;;;;;x
d_theramore_adj;Терамор;;theramorer;;;;;;;;;;;x
d_thethiru;Фетиру;Thethiru;Thethiru;;Thethiru;;;;;;;;;x
d_thethiru_adj;Фетир;;thethirer;;;;;;;;;;;x
d_thimil;Фимил;Thimil;Thimil;;Thimil;;;;;;;;;x
d_thimil_adj;Фимил;;thimiler;;;;;;;;;;;x
d_thistleshrub;Терновник;Thistleshrub;Thistleshrub;;Thistleshrub;;;;;;;;;x
d_thistleshrub_adj;Терновник;;thistleshruber;;;;;;;;;;;x
d_thorvald;Торвальд;Thorvald;Thorvald;;Thorvald;;;;;;;;;x
d_thorvald_adj;Торвальд;;thorvalder;;;;;;;;;;;x
d_thunder_bluff;Громовой Утес;Thunder Bluff;Thunder Bluff;;Thunder Bluff;;;;;;;;;x
d_thunder_bluff_adj;Громоутесск;;Thunder Bluffer;;;;;;;;;;;x
d_tiragarde;Тирагард;Tiragarde;Tiragarde;;Tiragarde;;;;;;;;;x
d_tiragarde_adj;Тирагардск;;tiragarder;;;;;;;;;;;x
d_tol_barad;Тол Барад;Tol Barad;Tol Barad;;Tol Barad;;;;;;;;;x
d_tol_barad_adj;Толбарадск;;Tol Barader;;;;;;;;;;;x
d_torwatha;Тор'Вата;Tor'watha;Tor'watha;;Tor'watha;;;;;;;;;x
d_torwatha_adj;Тор'ватск;;tor'wather;;;;;;;;;;;x
d_tranquillien;Транквиллион;Tranquillien;Tranquillien;;Tranquillien;;;;;;;;;x
d_tranquillien_adj;Транквиллионск;;tranquilliener;;;;;;;;;;;x
d_transborea;Трансборея;Transborea;Transborea;;Transborea;;;;;;;;;x
d_transborea_adj;Трансборейск;;transborer;;;;;;;;;;;x
d_tunkalo;Тунка'ло;Tunka'lo;Tunka'lo;;Tunka'lo;;;;;;;;;x
d_tunkalo_adj;Тункальск;;tunka'ler;;;;;;;;;;;x
d_turtle_rock;Черепашья скала;Turtle Rock;Turtle Rock;;Turtle Rock;;;;;;;;;x
d_turtle_rock_adj;Черепашоскальск;;Turtle Rocker;;;;;;;;;;;x
d_twilight_grove;Сумеречная роща;Twilight Grove;Twilight Grove;;Twilight Grove;;;;;;;;;x
d_twilight_grove_adj;Сумрачнорощск;;Twilight Grover;;;;;;;;;;;x
d_tyrs_hand;Длань Тира;Tyr's Hand;Tyr's Hand;;Tyr's Hand;;;;;;;;;x
d_tyrs_hand_adj;Дланьтирск;;Tyr's Hander;;;;;;;;;;;x
d_ulduar;Ульдуар;Ulduar;Ulduar;;Ulduar;;;;;;;;;x
d_ulduar_adj;Ульдуарск;;ulduarer;;;;;;;;;;;x
d_uldum;Ульдум;Uldum;Uldum;;Uldum;;;;;;;;;x
d_uldum_adj;Ульдумск;;uldumer;;;;;;;;;;;x
d_undermine;Шахта;Undermine;Undermine;;Undermine;;;;;;;;;x
d_undermine_adj;Шахтск;;underminer;;;;;;;;;;;x
d_uplands;Высокогорье;Uplands;Uplands;;Uplands;;;;;;;;;x
d_uplands_adj;Высокогорск;;uplandser;;;;;;;;;;;x
d_utgarde;Утгард;Utgarde;Utgarde;;Utgarde;;;;;;;;;x
d_utgarde_adj;Утгардск;;utgarder;;;;;;;;;;;x
d_valkyrion;Валькирион;Valkyrion;Valkyrion;;Valkyrion;;;;;;;;;x
d_valkyrion_adj;Валькирионск;;valkyrioner;;;;;;;;;;;x
d_verdant_wilds;Зеленые дебри;Verdant Wilds;Verdant Wilds;;Verdant Wilds;;;;;;;;;x
d_verdant_wilds_adj;Зеленодебрск;;Verdant Wildser;;;;;;;;;;;x
d_vermillion;Вермилион;Vermillion;Vermillion;;Vermillion;;;;;;;;;x
d_vermillion_adj;Вермилионск;;vermillioner;;;;;;;;;;;x
d_verrall;Вералл;Verrall;Verrall;;Verrall;;;;;;;;;x
d_verrall_adj;Вераллск;;verraller;;;;;;;;;;;x
d_wahkan;Вахкан;Wahkan;Wahkan;;Wahkan;;;;;;;;;x
d_wahkan_adj;Вахканск;;wahkaner;;;;;;;;;;;x
d_waterspring;Родниковое поле;Waterspring;Waterspring;;Waterspring;;;;;;;;;x
d_waterspring_adj;Родникопольск;;waterspringer;;;;;;;;;;;x
d_webwinder;Паутинник;Webwinder;Webwinder;;Webwinder;;;;;;;;;x
d_webwinder_adj;Паутиннск;;webwinderer;;;;;;;;;;;x
d_west_dun_morogh;Западный Дун Морог;West Dun Morogh;West Dun Morogh;;West Dun Morogh;;;;;;;;;x
d_west_dun_morogh_adj;Дунморогск;;West Dun Morogher;;;;;;;;;;;x
d_western_arathi;Западное Арати;Western Arathi;Western Arathi;;Western Arathi;;;;;;;;;x
d_western_arathi_adj;Западноаратск;;Western Arather;;;;;;;;;;;x
d_western_hills;Западные холмы;Western Hills;Western Hills;;Western Hills;;;;;;;;;x
d_western_hills_adj;Западнохолмск;;Western Hillser;;;;;;;;;;;x
d_westfall;Westfall;Западный край;Westfall;;Westfall;;;;;;;;;x
d_westfall_adj;Западнокрайск;;westfaller;;;;;;;;;;;x
d_wetlands;Wetlands;Болотина;Wetlands;;Wetlands;;;;;;;;;x
d_wetlands_adj;Болотинск;;wetlandser;;;;;;;;;;;x
d_whispering_gardens;Шепчущие сады;Whispering Gardens;Whispering Gardens;;Whispering Gardens;;;;;;;;;x
d_whispering_gardens_adj;Шептосадск;;Whispering Gardenser;;;;;;;;;;;x
d_whispering_reef;Шепчущий риф;Whispering Reef;Whispering Reef;;Whispering Reef;;;;;;;;;x
d_whispering_reef_adj;Шепторифск;;Whispering Reefer;;;;;;;;;;;x
d_wildgrowth;Буйный рост;Wildgrowth;Wildgrowth;;Wildgrowth;;;;;;;;;x
d_wildgrowth_adj;Буйноростск;;wildgrowther;;;;;;;;;;;x
d_windshear;Пронизывающий ветер;Windshear;Windshear;;Windshear;;;;;;;;;x
d_windshear_adj;Пронизветерск;;windshearer;;;;;;;;;;;x
d_wintergarde;Стражи Зимы;Wintergarde;Wintergarde;;Wintergarde;;;;;;;;;x
d_wintergarde_adj;Винтергардск;;wintergarder;;;;;;;;;;;x
d_wintergrasp;Озеро ледяных оков;Wintergrasp;Wintergrasp;;Wintergrasp;;;;;;;;;x
d_wintergrasp_adj;Ледянооковск;;wintergrasper;;;;;;;;;;;x
d_wyrmbog;Драконьи топи;Wyrmbog;Wyrmbog;;Wyrmbog;;;;;;;;;x
d_wyrmbog_adj;Драконотопск;;wyrmboger;;;;;;;;;;;x
d_wyrmrest;Драконий покой;Wyrmrest;Wyrmrest;;Wyrmrest;;;;;;;;;x
d_wyrmrest_adj;Драконопогостск;;wyrmrester;;;;;;;;;;;x
d_ymirheim;Имирхейм;Ymirheim;Ymirheim;;Ymirheim;;;;;;;;;x
d_ymirheim_adj;Имирхеймск;;ymirheimer;;;;;;;;;;;x
d_zebahari;Зеб'ахари;Zeb'ahari;Zeb'ahari;;Zeb'ahari;;;;;;;;;x
d_zebahari_adj;Зеб'ахарск;;zeb'aharer;;;;;;;;;;;x
d_zolnanji;Золнанджи;Zolnanji;Zolnanji;;Zolnanji;;;;;;;;;x
d_zolnanji_adj;Золнанжск;;zolnanjer;;;;;;;;;;;x
d_zulaman;Зул'аман;Zul'aman;Zul'aman;;Zul'aman;;;;;;;;;x
d_zulaman_adj;Зул'аманск;;zul'amaner;;;;;;;;;;;x
d_zuldare;Зул'дар;Zul'dare;Zul'dare;;Zul'dare;;;;;;;;;x
d_zuldare_adj;Зул'дарск;;zul'darer;;;;;;;;;;;x
d_zuldazar;Зулдазар;Zuldazar;Zuldazar;;Zuldazar;;;;;;;;;x
d_zuldazar_adj;Зулдазарск;;zuldazarer;;;;;;;;;;;x
d_zulfarrak;Зул'фаррак;Zul'farrak;Zul'farrak;;Zul'farrak;;;;;;;;;x
d_zulfarrak_adj;Зул'фарракск;;zul'farraker;;;;;;;;;;;x
d_zulgurub;Зул'гуруб;Zul'gurub;Zul'gurub;;Zul'gurub;;;;;;;;;x
d_zulgurub_adj;Зул'гурубск;;zul'guruber;;;;;;;;;;;x
d_zulkunda;Зул'кунда;Zul'kunda;Zul'kunda;;Zul'kunda;;;;;;;;;x
d_zulkunda_adj;Зул'кундск;;zul'kunder;;;;;;;;;;;x
d_zulmamwe;Зул'мамве;Zul'mamwe;Zul'mamwe;;Zul'mamwe;;;;;;;;;x
d_zulmamwe_adj;Зул'мамвск;;zul'mamwer;;;;;;;;;;;x
