PROV582;Zhaoh'tem;;;;;;;;;;;x
PROV583;Vashj'ir;;;;;;;;;;;x
PROV584;South Sea;;;;;;;;;;;x
PROV585;South Sea;;;;;;;;;;;x
PROV586;South Sea;;;;;;;;;;;x
PROV587;South Sea;;;;;;;;;;;x
PROV588;South Sea;;;;;;;;;;;x
PROV589;South Sea;;;;;;;;;;;x
PROV590;Crane Wing;;;;;;;;;;;x
PROV591;South Sea;;;;;;;;;;;x
PROV592;South Sea;;;;;;;;;;;x
PROV593;South Sea;;;;;;;;;;;x
PROV594;South Sea;;;;;;;;;;;x
PROV595;South Sea;;;;;;;;;;;x
PROV596;South Sea;;;;;;;;;;;x
PROV597;South Sea;;;;;;;;;;;x
PROV598;South Sea;;;;;;;;;;;x
PROV599;South Sea;;;;;;;;;;;x
PROV600;South Sea;;;;;;;;;;;x
PROV601;South Sea;;;;;;;;;;;x
PROV602;South Sea;;;;;;;;;;;x
PROV603;South Sea;;;;;;;;;;;x
PROV604;Falling Blossoms;;;;;;;;;;;x
PROV605;South Sea;;;;;;;;;;;x
PROV606;South Sea;;;;;;;;;;;x
PROV607;South Sea;;;;;;;;;;;x
PROV608;South Sea;;;;;;;;;;;x
PROV609;South Sea;;;;;;;;;;;x
PROV610;South Sea;;;;;;;;;;;x
PROV611;South Sea;;;;;;;;;;;x
PROV612;South Sea;;;;;;;;;;;x
PROV613;South Sea;;;;;;;;;;;x
PROV614;South Sea;;;;;;;;;;;x
PROV615;Jeh'sed;;;;;;;;;;;x
PROV616;South Sea;;;;;;;;;;;x
PROV617;South Sea;;;;;;;;;;;x
PROV618;South Sea;;;;;;;;;;;x
PROV619;South Sea;;;;;;;;;;;x
PROV620;South Sea;;;;;;;;;;;x
PROV621;South Sea;;;;;;;;;;;x
PROV622;South Sea;;;;;;;;;;;x
PROV623;South Sea;;;;;;;;;;;x
PROV624;South Sea;;;;;;;;;;;x
PROV625;South Sea;;;;;;;;;;;x
PROV626;South Sea;;;;;;;;;;;x
PROV627;South Sea;;;;;;;;;;;x
PROV628;South Sea;;;;;;;;;;;x
PROV629;South Sea;;;;;;;;;;;x
PROV630;South Sea;;;;;;;;;;;x
PROV631;South Sea;;;;;;;;;;;x
PROV632;South Sea;;;;;;;;;;;x
PROV633;South Sea;;;;;;;;;;;x
PROV634;South Sea;;;;;;;;;;;x
PROV635;South Sea;;;;;;;;;;;x
PROV636;South Sea;;;;;;;;;;;x
PROV637;South Sea;;;;;;;;;;;x
PROV638;South Sea;;;;;;;;;;;x
PROV639;South Sea;;;;;;;;;;;x
PROV640;South Sea;;;;;;;;;;;x
PROV641;South Sea;;;;;;;;;;;x
PROV642;South Sea;;;;;;;;;;;x
PROV643;Vashj'ir;;;;;;;;;;;x
PROV644;Crane Cave;;;;;;;;;;;x
PROV645;Faerseton;;;;;;;;;;;x
PROV646;Dandred;;;;;;;;;;;x
PROV647;Whispering Forest;;;;;;;;;;;x
PROV648;Glistening Shore;;;;;;;;;;;x
PROV649;Ox'tigar;;;;;;;;;;;x
PROV650;Kun-Lai Coast;;;;;;;;;;;x
PROV651;Dragon Nest;;;;;;;;;;;x
PROV652;Snowblossom;;;;;;;;;;;x
PROV653;Crystal Lake;;;;;;;;;;;x
PROV654;Mirror Lake;;;;;;;;;;;x
PROV655;Zul'gurub Basin;;;;;;;;;;;x
PROV656;Surwich Inlet;;;;;;;;;;;x
PROV657;Lake Everstill;;;;;;;;;;;x
PROV658;Lake;;;;;;;;;;;x
PROV659;Lake;;;;;;;;;;;x
PROV660;Mosshide Fen;;;;;;;;;;;x
PROV661;Lake;;;;;;;;;;;x
PROV662;Lake;;;;;;;;;;;x
PROV663;Lake;;;;;;;;;;;x
PROV664;Lake;;;;;;;;;;;x
PROV665;Volorwind Lake;;;;;;;;;;;x
PROV666;Lake;;;;;;;;;;;x
PROV667;Lake;;;;;;;;;;;x
PROV668;Lake;;;;;;;;;;;x
PROV669;Lake;;;;;;;;;;;x
PROV670;Zouchin;;;;;;;;;;;x
PROV671;Lake;;;;;;;;;;;x
PROV672;Stillwater Pond;;;;;;;;;;;x
PROV673;Brightwater Lake;;;;;;;;;;;x
PROV674;Lake;;;;;;;;;;;x
PROV675;Blackwood Lake;;;;;;;;;;;x
PROV676;Lake Mereldar;;;;;;;;;;;x
PROV677;Healthy Lake;;;;;;;;;;;x
PROV678;Lake;;;;;;;;;;;x
PROV679;Lake;;;;;;;;;;;x
PROV680;Lake;;;;;;;;;;;x
PROV681;Lake;;;;;;;;;;;x
PROV682;Lake;;;;;;;;;;;x
PROV683;Lake;;;;;;;;;;;x
PROV684;Lake;;;;;;;;;;;x
PROV685;Lake;;;;;;;;;;;x
PROV686;Chioji;;;;;;;;;;;x
PROV687;Cradle of Chi-Ji;;;;;;;;;;;x
PROV688;Kea Krak;;;;;;;;;;;x
PROV689;Maisara Hills;;;;;;;;;;;x
PROV690;Ula-Tek;;;;;;;;;;;x
PROV691;Greenrush;;;;;;;;;;;x
PROV692;Zul'mashar;;;;;;;;;;;x
PROV693;Abassi Coast;;;;;;;;;;;x
PROV694;Abassi Lake;;;;;;;;;;;x
PROV695;Icecrown;;;;;;;;;;;x
PROV696;Utgarde;;;;;;;;;;;x
PROV697;Halgrind;;;;;;;;;;;x
PROV698;Ember Clutch;;;;;;;;;;;x
PROV699;New Agamand;;;;;;;;;;;x
PROV700;Shield Hill;;;;;;;;;;;x
PROV701;Grarland;;;;;;;;;;;x
PROV702;Wyrmskull Coast;;;;;;;;;;;x
PROV703;Kamagua;;;;;;;;;;;x
PROV704;Iskaal;;;;;;;;;;;x
PROV705;Scalawag Point;;;;;;;;;;;x
PROV706;Sorlof's Strand;;;;;;;;;;;x
PROV707;Nifflevar;;;;;;;;;;;x
PROV708;Bealgun;;;;;;;;;;;x
PROV709;Eastern Cape;;;;;;;;;;;x
PROV710;Ivald;;;;;;;;;;;x
PROV711;Baleheim;;;;;;;;;;;x
PROV712;Bleeding Vale;;;;;;;;;;;x
PROV713;Giants Run;;;;;;;;;;;x
PROV714;Cauldros Isle;;;;;;;;;;;x
PROV715;Glade Forest;;;;;;;;;;;x
PROV716;Winterhoof;;;;;;;;;;;x
PROV717;Broken Bluffs;;;;;;;;;;;x
PROV718;Gjalerbron;;;;;;;;;;;x
PROV719;Rivenwood;;;;;;;;;;;x
PROV720;Steelgate;;;;;;;;;;;x
PROV721;Skorn;;;;;;;;;;;x
PROV722;Chillmere;;;;;;;;;;;x
PROV723;Cauldros Lake;;;;;;;;;;;x
PROV724;Winter's Breath Lake;;;;;;;;;;;x
PROV725;Coldmere Lake;;;;;;;;;;;x
PROV726;Creek River;;;;;;;;;;;x
PROV727;Creek River;;;;;;;;;;;x
PROV728;Lake;;;;;;;;;;;x
PROV729;Venture Bay;;;;;;;;;;;x
PROV730;Blackriver;;;;;;;;;;;x
PROV731;Drak'zin;;;;;;;;;;;x
PROV732;Zeb'halak;;;;;;;;;;;x
PROV733;Silverbrook;;;;;;;;;;;x
PROV734;Bluedome;;;;;;;;;;;x
PROV735;Amberpine;;;;;;;;;;;x
PROV736;Voldrune;;;;;;;;;;;x
PROV737;Grizzlemaw;;;;;;;;;;;x
PROV738;Rage Fang;;;;;;;;;;;x
PROV739;Heartblood;;;;;;;;;;;x
PROV740;Oneqwah;;;;;;;;;;;x
PROV741;Solstice;;;;;;;;;;;x
PROV742;Hollowstone;;;;;;;;;;;x
PROV743;Drak'atal;;;;;;;;;;;x
PROV744;Ursden;;;;;;;;;;;x
PROV745;Drakil'jin;;;;;;;;;;;x
PROV746;Tethys;;;;;;;;;;;x
PROV747;Bloodmoon Isle;;;;;;;;;;;x
PROV748;Thor Modan;;;;;;;;;;;x
PROV749;Boulder Hills;;;;;;;;;;;x
PROV750;Dun Argol;;;;;;;;;;;x
PROV751;Lake;;;;;;;;;;;x
PROV752;Lake;;;;;;;;;;;x
PROV753;Lake;;;;;;;;;;;x
PROV754;Gundrak;;;;;;;;;;;x
PROV755;Zol'heb;;;;;;;;;;;x
PROV756;Dubra'jin;;;;;;;;;;;x
PROV757;Zol'maz;;;;;;;;;;;x
PROV758;Mam'toth;;;;;;;;;;;x
PROV759;Rhunok;;;;;;;;;;;x
PROV760;Drak'mabwa;;;;;;;;;;;x
PROV761;Zim'rhuk;;;;;;;;;;;x
PROV762;Harkoa;;;;;;;;;;;x
PROV763;Quetz'lun;;;;;;;;;;;x
PROV764;Zim'torga;;;;;;;;;;;x
PROV765;Heb'drakkar;;;;;;;;;;;x
PROV766;Drak'tharon;;;;;;;;;;;x
PROV767;Drakuru;;;;;;;;;;;x
PROV768;Rageclaw;;;;;;;;;;;x
PROV769;Low Fields;;;;;;;;;;;x
PROV770;Chaga'jin;;;;;;;;;;;x
PROV771;Drak'sotra;;;;;;;;;;;x
PROV772;Zim'abwa;;;;;;;;;;;x
PROV773;Drakkari Arena;;;;;;;;;;;x
PROV774;Heb'valok;;;;;;;;;;;x
PROV775;Sseratus;;;;;;;;;;;x
PROV776;Rageclaw Lake;;;;;;;;;;;x
PROV777;Wyrmrest;;;;;;;;;;;x
PROV778;Magnadoth;;;;;;;;;;;x
PROV779;Galakrond;;;;;;;;;;;x
PROV780;Magnadon;;;;;;;;;;;x
PROV781;Crystal Vice;;;;;;;;;;;x
PROV782;Maguta;;;;;;;;;;;x
PROV783;Dragon's Fall;;;;;;;;;;;x
PROV784;Coldwind;;;;;;;;;;;x
PROV785;Icemist;;;;;;;;;;;x
PROV786;Icejail;;;;;;;;;;;x
PROV787;Tautau;;;;;;;;;;;x
PROV788;Hamon;;;;;;;;;;;x
PROV789;Moa'ki;;;;;;;;;;;x
PROV790;Indu'le;;;;;;;;;;;x
PROV791;Snowfall;;;;;;;;;;;x
PROV792;Oghit;;;;;;;;;;;x
PROV793;Ruby;;;;;;;;;;;x
PROV794;Azure;;;;;;;;;;;x
PROV795;Emerald;;;;;;;;;;;x
PROV796;Bronze;;;;;;;;;;;x
PROV797;Obsidian;;;;;;;;;;;x
PROV798;Wintergarde;;;;;;;;;;;x
PROV799;Carrion;;;;;;;;;;;x
PROV800;Budur;;;;;;;;;;;x
PROV801;Ton'croa;;;;;;;;;;;x
PROV802;Noke'roa;;;;;;;;;;;x
PROV803;Eldritch;;;;;;;;;;;x
PROV804;Jintha'kalar;;;;;;;;;;;x
PROV805;Cladurk;;;;;;;;;;;x
PROV806;Frostfate;;;;;;;;;;;x
PROV807;Lake Indu'le;;;;;;;;;;;x
PROV808;Drak'mar Lake;;;;;;;;;;;x
PROV809;Dragonspine Tributary;;;;;;;;;;;x
PROV810;Dragonspine Tributary;;;;;;;;;;;x
PROV811;Dragonspine Tributary;;;;;;;;;;;x
PROV812;Lumberjack River;;;;;;;;;;;x
PROV813;Lumberjack River;;;;;;;;;;;x
PROV814;Lumberjack Lake;;;;;;;;;;;x
PROV815;Daggercap Bay;;;;;;;;;;;x
PROV816;Daggercap Bay;;;;;;;;;;;x
PROV817;Strand of Ancients;;;;;;;;;;;x
PROV818;Mightstone;;;;;;;;;;;x
PROV819;Bloodspore;;;;;;;;;;;x
PROV820;Nasam;;;;;;;;;;;x
PROV821;Beryl;;;;;;;;;;;x
PROV822;Ech'nus;;;;;;;;;;;x
PROV823;Farshire;;;;;;;;;;;x
PROV824;Nasamsand;;;;;;;;;;;x
PROV825;Randlish;;;;;;;;;;;x
PROV826;Riplash;;;;;;;;;;;x
PROV827;Amber Ledge;;;;;;;;;;;x
PROV828;Kum'uya;;;;;;;;;;;x
PROV829;Lake Kum'uya;;;;;;;;;;;x
PROV830;Coldrock;;;;;;;;;;;x
PROV831;Lake;;;;;;;;;;;x
PROV832;Njord;;;;;;;;;;;x
PROV833;Abanreach;;;;;;;;;;;x
PROV834;Unu'pe;;;;;;;;;;;x
PROV835;Lele;;;;;;;;;;;x
PROV836;Barun;;;;;;;;;;;x
PROV837;Hotfield;;;;;;;;;;;x
PROV838;Scalpool;;;;;;;;;;;x
PROV839;Springsteam;;;;;;;;;;;x
PROV840;Magmoth;;;;;;;;;;;x
PROV841;Steeljaw;;;;;;;;;;;x
PROV842;Eldra'nath;;;;;;;;;;;x
PROV843;Winret;;;;;;;;;;;x
PROV844;Winterfin;;;;;;;;;;;x
PROV845;En'kilah;;;;;;;;;;;x
PROV846;Taunka'le;;;;;;;;;;;x
PROV847;Frozen Reach;;;;;;;;;;;x
PROV848;Coldwall;;;;;;;;;;;x
PROV849;Coldarra;;;;;;;;;;;x
PROV850;Steam Springs;;;;;;;;;;;x
PROV851;Steam Springs;;;;;;;;;;;x
PROV852;Wintergrasp River;;;;;;;;;;;x
PROV853;Frenzyheart River;;;;;;;;;;;x
PROV854;Rainspeaker Rapids;;;;;;;;;;;x
PROV855;Bittertide Lake;;;;;;;;;;;x
PROV856;Seabreach Flow;;;;;;;;;;;x
PROV857;River's Heart;;;;;;;;;;;x
PROV858;Ulduar;;;;;;;;;;;x
PROV859;Marista;;;;;;;;;;;x
PROV860;Unga Ingoo;;;;;;;;;;;x
PROV861;Southern Isles;;;;;;;;;;;x
PROV862;Frog Island;;;;;;;;;;;x
PROV863;Dojan;;;;;;;;;;;x
PROV864;Iahienal;;;;;;;;;;;x
PROV865;Turtle Beach;;;;;;;;;;;x
PROV866;Zabana;;;;;;;;;;;x
PROV867;Kwegsqoa;;;;;;;;;;;x
PROV868;Tunka'lo;;;;;;;;;;;x
PROV869;Nidavelir;;;;;;;;;;;x
PROV870;Snowdrift;;;;;;;;;;;x
PROV871;Bouldercrag;;;;;;;;;;;x
PROV872;Valkyrion;;;;;;;;;;;x
PROV873;Rohemdal;;;;;;;;;;;x
PROV874;Bor's Breath;;;;;;;;;;;x
PROV875;Frosthold;;;;;;;;;;;x
PROV876;Foot Steppes;;;;;;;;;;;x
PROV877;Arra;;;;;;;;;;;x
PROV878;Snowblind;;;;;;;;;;;x
PROV879;Ricket;;;;;;;;;;;x
PROV880;Garm;;;;;;;;;;;x
PROV881;Brunnhildar;;;;;;;;;;;x
PROV882;Sifreldar;;;;;;;;;;;x
PROV883;Winter Valley;;;;;;;;;;;x
PROV884;Dun Niffelem;;;;;;;;;;;x
PROV885;Frostfield;;;;;;;;;;;x
PROV886;Thunderfall;;;;;;;;;;;x
PROV887;Fjorn;;;;;;;;;;;x
PROV888;Rainspeaker;;;;;;;;;;;x
PROV889;Wildgrowth;;;;;;;;;;;x
PROV890;Wintergrowth;;;;;;;;;;;x
PROV891;Frenzyheart;;;;;;;;;;;x
PROV892;Sapphire Hive;;;;;;;;;;;x
PROV893;Nozronn;;;;;;;;;;;x
PROV894;Kartak;;;;;;;;;;;x
PROV895;Waygate;;;;;;;;;;;x
PROV896;Krondol;;;;;;;;;;;x
PROV897;Nesingwary;;;;;;;;;;;x
PROV898;Gorl'ro;;;;;;;;;;;x
PROV899;Splursh;;;;;;;;;;;x
PROV900;Spearborn;;;;;;;;;;;x
PROV901;Bonefields;;;;;;;;;;;x
PROV902;Raincoast;;;;;;;;;;;x
PROV903;Glumr;;;;;;;;;;;x
PROV904;Stormwright;;;;;;;;;;;x
PROV905;Splurmurslr;;;;;;;;;;;x
PROV906;Gurgrl;;;;;;;;;;;x
PROV907;Angrathar;;;;;;;;;;;x
PROV908;Vilehold;;;;;;;;;;;x
PROV909;Selfors;;;;;;;;;;;x
PROV910;Berufell;;;;;;;;;;;x
PROV911;Hoskuldsar;;;;;;;;;;;x
PROV912;Husnar;;;;;;;;;;;x
PROV913;An'markus;;;;;;;;;;;x
PROV914;Guodalir;;;;;;;;;;;x
PROV915;Skalmarnes;;;;;;;;;;;x
PROV916;Silentreach;;;;;;;;;;;x
PROV917;Aldur'thar;;;;;;;;;;;x
PROV918;Narfeyri;;;;;;;;;;;x
PROV919;Kori;;;;;;;;;;;x
PROV920;Ice Valley;;;;;;;;;;;x
PROV921;Balargarde;;;;;;;;;;;x
PROV922;Njorndar;;;;;;;;;;;x
PROV923;Helgafjall;;;;;;;;;;;x
PROV924;Ferstikla;;;;;;;;;;;x
PROV925;Ymirheim;;;;;;;;;;;x
PROV926;Holmslatr;;;;;;;;;;;x
PROV927;Jahaqua;;;;;;;;;;;x
PROV928;Myehona;;;;;;;;;;;x
PROV929;Forlorn;;;;;;;;;;;x
PROV930;Assmel;;;;;;;;;;;x
PROV931;Decrepit Flow;;;;;;;;;;;x
PROV932;Mirror of Twilight;;;;;;;;;;;x
PROV933;Narsong Spires;;;;;;;;;;;x
PROV934;Anglers Coast;;;;;;;;;;;x
PROV935;Sandy Shallows;;;;;;;;;;;x
PROV936;Thunder Cleft;;;;;;;;;;;x
PROV937;Krasari;;;;;;;;;;;x
PROV938;Baymouth;;;;;;;;;;;x
PROV939;Highcalere;;;;;;;;;;;x
PROV940;Coblin;;;;;;;;;;;x
PROV941;Garhill;;;;;;;;;;;x
PROV942;Northcape;;;;;;;;;;;x
PROV943;Oil Lakes;;;;;;;;;;;x
PROV944;Ji'kalak;;;;;;;;;;;x
PROV945;Hil'dor;;;;;;;;;;;x
PROV946;Battok'alor;;;;;;;;;;;x
PROV947;Aiszul'do;;;;;;;;;;;x
PROV948;Tinkerboom;;;;;;;;;;;x
PROV949;Dragon Isles;;;;;;;;;;;x
PROV950;Wrenchport;;;;;;;;;;;x
PROV951;Khagrihm;;;;;;;;;;;x
PROV952;Crowgate;;;;;;;;;;;x
PROV953;Black Coast;;;;;;;;;;;x
PROV954;Glaive Isle;;;;;;;;;;;x
PROV955;Mouth of Dragon;;;;;;;;;;;x
PROV956;Great Sea;;;;;;;;;;;x
PROV957;Great Sea;;;;;;;;;;;x
PROV958;Great Sea;;;;;;;;;;;x
PROV959;Great Sea;;;;;;;;;;;x
PROV960;Great Sea;;;;;;;;;;;x
PROV961;Great Sea;;;;;;;;;;;x
PROV962;Great Sea;;;;;;;;;;;x
PROV963;Great Sea;;;;;;;;;;;x
PROV964;Great Sea;;;;;;;;;;;x
PROV965;Great Sea;;;;;;;;;;;x
PROV966;Great Sea;;;;;;;;;;;x
PROV967;Great Sea;;;;;;;;;;;x
PROV968;Great Sea;;;;;;;;;;;x
PROV969;Great Sea;;;;;;;;;;;x
PROV970;Great Sea;;;;;;;;;;;x
PROV971;Great Sea;;;;;;;;;;;x
PROV972;Great Sea;;;;;;;;;;;x
PROV973;Great Sea;;;;;;;;;;;x
PROV974;Great Sea;;;;;;;;;;;x
PROV975;Great Sea;;;;;;;;;;;x
PROV976;Great Sea;;;;;;;;;;;x
PROV977;Great Sea;;;;;;;;;;;x
PROV978;Great Sea;;;;;;;;;;;x
PROV979;Great Sea;;;;;;;;;;;x
PROV980;Great Sea;;;;;;;;;;;x
PROV981;Great Sea;;;;;;;;;;;x
PROV982;Great Sea;;;;;;;;;;;x
PROV983;Great Sea;;;;;;;;;;;x
PROV984;Great Sea;;;;;;;;;;;x
PROV985;Great Sea;;;;;;;;;;;x
PROV986;Great Sea;;;;;;;;;;;x
PROV987;Great Sea;;;;;;;;;;;x
PROV988;Great Sea;;;;;;;;;;;x
PROV989;Great Sea;;;;;;;;;;;x
PROV990;Great Sea;;;;;;;;;;;x
PROV991;Great Sea;;;;;;;;;;;x
PROV992;Great Sea;;;;;;;;;;;x
PROV993;Great Sea;;;;;;;;;;;x
PROV994;Great Sea;;;;;;;;;;;x
PROV995;Great Sea;;;;;;;;;;;x
PROV996;Great Sea;;;;;;;;;;;x
PROV997;South Sea;;;;;;;;;;;x
PROV998;South Sea;;;;;;;;;;;x
PROV999;South Sea;;;;;;;;;;;x
PROV1000;South Sea;;;;;;;;;;;x
PROV1001;South Sea;;;;;;;;;;;x
PROV1002;South Sea;;;;;;;;;;;x
PROV1003;South Sea;;;;;;;;;;;x
PROV1004;Great Sea;;;;;;;;;;;x
PROV1005;Great Sea;;;;;;;;;;;x
PROV1006;Great Sea;;;;;;;;;;;x
PROV1007;Great Sea;;;;;;;;;;;x
PROV1008;Ahn'kahet;;;;;;;;;;;x
PROV1009;Cisha'zus;;;;;;;;;;;x
PROV1010;En'rekan;;;;;;;;;;;x
PROV1011;Cralmar;;;;;;;;;;;x
PROV1012;Cha'drakh;;;;;;;;;;;x
PROV1013;Hadronox'zin;;;;;;;;;;;x
PROV1014;Nurjak;;;;;;;;;;;x
PROV1015;Brood Pit;;;;;;;;;;;x
PROV1016;Kral'rox;;;;;;;;;;;x
PROV1017;Serjeshaik;;;;;;;;;;;x
PROV1018;Sut'rashin;;;;;;;;;;;x
PROV1019;En'nerub;;;;;;;;;;;x
PROV1020;Khuljil;;;;;;;;;;;x
PROV1021;Gaerzos;;;;;;;;;;;x
PROV1022;Krat'ren;;;;;;;;;;;x
PROV1023;Mushvar;;;;;;;;;;;x
PROV1024;Grais'tolis;;;;;;;;;;;x
PROV1025;Haid'rix;;;;;;;;;;;x
PROV1026;Yimok'air;;;;;;;;;;;x
PROV1027;En'kerah;;;;;;;;;;;x
PROV1028;Sizol'rar;;;;;;;;;;;x
PROV1029;Gak'usil;;;;;;;;;;;x
PROV1030;Anub'dahak;;;;;;;;;;;x
PROV1031;Stone Pit;;;;;;;;;;;x
PROV1032;Hise'zir;;;;;;;;;;;x
PROV1033;Lost City;;;;;;;;;;;x
PROV1034;Bloodground;;;;;;;;;;;x
PROV1035;Krak'thol;;;;;;;;;;;x
PROV1036;Yulanul;;;;;;;;;;;x
PROV1037;Nisnat;;;;;;;;;;;x
PROV1038;Abysshard;;;;;;;;;;;x
PROV1039;Kreshalan;;;;;;;;;;;x
PROV1040;Kil'tal;;;;;;;;;;;x
PROV1041;Hotway;;;;;;;;;;;x
PROV1042;Candle Pass;;;;;;;;;;;x
PROV1043;Disease Coast;;;;;;;;;;;x
PROV1044;Trogg Burrows;;;;;;;;;;;x
PROV1045;Crying Shore;;;;;;;;;;;x
PROV1046;Khainis;;;;;;;;;;;x
PROV1047;Crimson City;;;;;;;;;;;x
PROV1048;Baravar;;;;;;;;;;;x
PROV1049;Dun Glade;;;;;;;;;;;x
PROV1050;Giant Table;;;;;;;;;;;x
PROV1051;Quiet Plateau;;;;;;;;;;;x
PROV1052;Waxmine;;;;;;;;;;;x
PROV1053;Doorward;;;;;;;;;;;x
PROV1054;Amberstand;;;;;;;;;;;x
PROV1055;Lowgarden;;;;;;;;;;;x
PROV1056;Dun Baran;;;;;;;;;;;x
PROV1057;Grivin;;;;;;;;;;;x
PROV1058;Goldabar;;;;;;;;;;;x
PROV1059;Aurum Halls;;;;;;;;;;;x
PROV1060;Golgobar;;;;;;;;;;;x
PROV1061;Diana's Tears;;;;;;;;;;;x
PROV1062;Bok'knock;;;;;;;;;;;x
PROV1063;Krijen;;;;;;;;;;;x
PROV1064;Dust Walley;;;;;;;;;;;x
PROV1065;Gorlogor;;;;;;;;;;;x
PROV1066;Asjavollr;;;;;;;;;;;x
PROV1067;Earthquaker;;;;;;;;;;;x
PROV1068;Grave River;;;;;;;;;;;x
PROV1069;Dryearth;;;;;;;;;;;x
PROV1070;Vordrassil'arin;;;;;;;;;;;x
PROV1071;Ursolak;;;;;;;;;;;x
PROV1072;Diamond Coast;;;;;;;;;;;x
PROV1073;Mossy Forest;;;;;;;;;;;x
PROV1074;Emerald Grove;;;;;;;;;;;x
PROV1075;Green Cape;;;;;;;;;;;x
PROV1076;Bald Cape;;;;;;;;;;;x
PROV1077;Sharp Ledges;;;;;;;;;;;x
PROV1078;Dry Shore;;;;;;;;;;;x
PROV1079;Strongkeep;;;;;;;;;;;x
PROV1080;Stonefall;;;;;;;;;;;x
PROV1081;Stonegate;;;;;;;;;;;x
PROV1082;Yogg'khalia;;;;;;;;;;;x
PROV1083;Ghur'knock;;;;;;;;;;;x
PROV1084;Far'rum;;;;;;;;;;;x
PROV1085;Surs'nox;;;;;;;;;;;x
PROV1086;Naz'anak;;;;;;;;;;;x
PROV1087;Ebon Depths;;;;;;;;;;;x
PROV1088;Saronite Way;;;;;;;;;;;x
PROV1089;Zeb'redar;;;;;;;;;;;x
PROV1090;Web'anar;;;;;;;;;;;x
PROV1091;Gri'kilah;;;;;;;;;;;x
PROV1092;Aikor'rekan;;;;;;;;;;;x
PROV1093;Dusty Island;;;;;;;;;;;x
PROV1094;Numesnil;;;;;;;;;;;x
PROV1095;Whisp Rift;;;;;;;;;;;x
PROV1096;Yul'tomas;;;;;;;;;;;x
PROV1097;Crystal Peaks;;;;;;;;;;;x
PROV1098;Spider Way;;;;;;;;;;;x
PROV1099;Haven'veril;;;;;;;;;;;x
PROV1100;Rocky Cape;;;;;;;;;;;x
PROV1101;Hollow Earth;;;;;;;;;;;x
PROV1102;Candle Plains;;;;;;;;;;;x
PROV1103;Madness Pass;;;;;;;;;;;x
PROV1104;Ratling Peninsula;;;;;;;;;;;x
PROV1105;Khusrur;;;;;;;;;;;x
PROV1106;Dun Ankor;;;;;;;;;;;x
PROV1107;Spider Bridge;;;;;;;;;;;x
PROV1108;Kazra'drak;;;;;;;;;;;x
PROV1109;Demoneye;;;;;;;;;;;x
PROV1110;An'lakon;;;;;;;;;;;x
PROV1111;Trarit'zix;;;;;;;;;;;x
PROV1112;Angathar;;;;;;;;;;;x
PROV1113;Maeldar;;;;;;;;;;;x
PROV1114;Mushgurd;;;;;;;;;;;x
PROV1115;Nor'kilogg;;;;;;;;;;;x
PROV1116;Niarduk;;;;;;;;;;;x
PROV1117;Zarjasux;;;;;;;;;;;x
PROV1118;Umbabu;;;;;;;;;;;x
PROV1119;Crimson Lake;;;;;;;;;;;x
PROV1120;Bloodtears Lake;;;;;;;;;;;x
PROV1121;Trogg Lake;;;;;;;;;;;x
PROV1122;Swamp;;;;;;;;;;;x
PROV1123;Swamp;;;;;;;;;;;x
PROV1124;Swamp;;;;;;;;;;;x
PROV1125;Swamp;;;;;;;;;;;x
PROV1126;Diamond Lake;;;;;;;;;;;x
PROV1127;Emerald Lake;;;;;;;;;;;x
PROV1128;Boundless Reach;;;;;;;;;;;x
PROV1129;Dark Abyss;;;;;;;;;;;x
PROV1130;Thin Abyss;;;;;;;;;;;x
PROV1131;Shadow Abyss;;;;;;;;;;;x
PROV1132;Great Abyss;;;;;;;;;;;x
PROV1133;Serpentine Abyss;;;;;;;;;;;x
PROV1134;Shattered Abyss;;;;;;;;;;;x
PROV1135;Forgotten Abyss;;;;;;;;;;;x
PROV1136;Devouring Abyss;;;;;;;;;;;x
PROV1137;Forbidden Abyss;;;;;;;;;;;x
PROV1138;Zhu;;;;;;;;;;;x
PROV1139;Ogudei;;;;;;;;;;;x
PROV1140;Zhu's Descent;;;;;;;;;;;x
PROV1141;Ice Ridge;;;;;;;;;;;x
PROV1142;Krasarang Cove;;;;;;;;;;;x
PROV1143;World's Precipice;;;;;;;;;;;x
PROV1144;Eanorah;;;;;;;;;;;x
PROV1145;Korja;;;;;;;;;;;x
PROV1146;Blacksand Spillway;;;;;;;;;;;x
PROV1147;Fallsong;;;;;;;;;;;x
PROV1148;Dawnchaser Forest;;;;;;;;;;;x
PROV1149;Field of Korja;;;;;;;;;;;x
PROV1150;Forbidden Jungle;;;;;;;;;;;x
PROV1151;Absorbing Scar;;;;;;;;;;;x
PROV1152;Distorting Scars;;;;;;;;;;;x
PROV1153;Deep Scar;;;;;;;;;;;x
PROV1154;Ulgrak;;;;;;;;;;;x
PROV1155;Junkwatt;;;;;;;;;;;x
PROV1156;Mogu'shan;;;;;;;;;;;x
PROV1157;Rustbolt;;;;;;;;;;;x
PROV1158;Scrapbone;;;;;;;;;;;x
PROV1159;Grum;;;;;;;;;;;x
PROV1160;Shipwreck;;;;;;;;;;;x
PROV1161;Wintergrasp;;;;;;;;;;;x
PROV1162;Sunken Ring;;;;;;;;;;;x
PROV1163;Eastspark;;;;;;;;;;;x
PROV1164;Broken Temple;;;;;;;;;;;x
PROV1165;Chilled Quagmire;;;;;;;;;;;x
